NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,39.68,95.33,174.99,209.91,300.08,357.12,406.32,458.7,486.08,486.08,514.25,603.53,603.53,650.85,572.98,543.22,528.64,458.7,458.7,458.7,486.08,432.12,432.12,406.32,445.31,472.29,500.07,528.64,558.0,650.85,716.72,750.85,588.16,572.98,514.25,486.08,472.29,445.31,406.32,381.33,300.08,289.27,192.05,150.88,135.81,121.52,83.43,67.06,52.48,62.0,95.33,72.32,62.0,67.06,89.28,135.81,128.56,128.56,143.25,200.88,300.08,322.3,322.3,381.33,393.73,500.07,572.98,650.85,572.98,419.12,458.7,248.0,258.02,393.73,268.24,200.88,83.43,8.04,NaN,NaN
NaN,0.0,12.0,101.58,192.05,248.0,322.3,357.12,406.32,419.12,472.29,543.22,558.0,558.0,558.0,543.22,572.98,500.07,472.29,458.7,472.29,458.7,472.29,445.31,458.7,406.32,486.08,543.22,528.64,528.64,572.98,603.53,634.88,667.02,683.39,667.02,588.16,572.98,543.22,514.25,514.25,445.31,333.71,228.56,166.76,121.52,101.58,83.43,67.06,43.75,35.81,43.75,67.06,48.01,62.0,83.43,114.68,128.56,108.03,121.52,174.99,219.13,289.27,258.02,345.32,345.32,345.32,381.33,588.16,458.7,667.02,419.12,345.32,228.56,248.0,300.08,228.56,258.02,135.81,52.48,NaN,NaN
NaN,NaN,9.92,135.81,200.88,268.24,345.32,333.71,381.33,472.29,458.7,500.07,588.16,543.22,572.98,543.22,528.64,514.25,458.7,445.31,458.7,472.29,419.12,419.12,472.29,458.7,458.7,500.07,445.31,458.7,558.0,558.0,667.02,667.02,650.85,650.85,699.96,785.76,716.72,558.0,445.31,381.33,311.09,238.18,183.42,114.68,83.43,62.0,48.01,25.4,25.4,32.14,32.14,35.81,52.48,174.99,114.68,89.28,101.58,192.05,158.72,174.99,228.56,268.24,311.09,322.3,322.3,419.12,486.08,445.31,472.29,381.33,357.12,333.71,369.12,393.73,333.71,393.73,381.33,89.28,NaN,NaN
NaN,52.48,108.03,150.88,238.18,289.27,300.08,357.12,486.08,528.64,445.31,500.07,572.98,572.98,500.07,528.64,500.07,543.22,514.25,458.7,445.31,472.29,406.32,458.7,445.31,486.08,393.73,500.07,432.12,393.73,472.29,445.31,543.22,588.16,572.98,528.64,558.0,543.22,528.64,514.25,419.12,322.3,248.0,200.88,150.88,128.56,57.14,43.75,28.67,19.44,16.76,19.44,22.32,35.81,35.81,72.32,108.03,135.81,108.03,166.76,174.99,238.18,192.05,258.02,278.65,268.24,278.65,357.12,357.12,381.33,381.33,311.09,289.27,300.08,300.08,311.09,406.32,486.08,200.88,311.09,NaN,NaN
NaN,NaN,166.76,209.91,258.02,311.09,289.27,406.32,419.12,432.12,458.7,500.07,528.64,543.22,486.08,500.07,486.08,572.98,528.64,514.25,458.7,500.07,432.12,445.31,432.12,393.73,393.73,458.7,419.12,369.12,472.29,381.33,486.08,500.07,458.7,514.25,458.7,472.29,432.12,419.12,369.12,311.09,300.08,209.91,143.25,128.56,83.43,28.67,19.44,14.28,12.0,25.4,67.06,28.67,35.81,57.14,150.88,121.52,114.68,135.81,158.72,192.05,158.72,219.13,219.13,228.56,248.0,248.0,278.65,300.08,289.27,248.0,300.08,289.27,278.65,369.12,333.71,458.7,432.12,333.71,NaN,NaN
NaN,NaN,143.25,219.13,248.0,311.09,357.12,432.12,445.31,432.12,406.32,500.07,528.64,528.64,514.25,500.07,432.12,458.7,514.25,558.0,445.31,419.12,445.31,445.31,406.32,419.12,369.12,432.12,393.73,357.12,419.12,393.73,419.12,445.31,381.33,393.73,419.12,419.12,381.33,333.71,300.08,248.0,248.0,228.56,101.58,89.28,121.52,14.28,0.0,8.04,9.92,19.44,39.68,25.4,35.81,57.14,121.52,67.06,72.32,95.33,166.76,158.72,150.88,200.88,183.42,200.88,200.88,200.88,209.91,219.13,228.56,219.13,258.02,248.0,258.02,311.09,369.12,472.29,357.12,83.43,39.68,NaN
NaN,NaN,NaN,278.65,258.02,289.27,357.12,345.32,357.12,381.33,445.31,458.7,458.7,458.7,419.12,458.7,514.25,458.7,432.12,486.08,500.07,472.29,432.12,381.33,345.32,333.71,393.73,393.73,357.12,369.12,369.12,381.33,333.71,393.73,345.32,406.32,333.71,322.3,345.32,289.27,238.18,228.56,268.24,150.88,89.28,95.33,35.81,6.35,0.0,6.35,16.76,57.14,22.32,25.4,35.81,57.14,121.52,89.28,183.42,128.56,101.58,158.72,143.25,174.99,166.76,183.42,166.76,158.72,166.76,174.99,183.42,183.42,228.56,200.88,209.91,278.65,333.71,603.53,528.64,393.73,357.12,NaN
NaN,NaN,NaN,72.32,258.02,300.08,322.3,333.71,357.12,393.73,458.7,486.08,419.12,419.12,406.32,381.33,393.73,445.31,406.32,500.07,445.31,406.32,393.73,381.33,300.08,268.24,300.08,345.32,322.3,300.08,278.65,333.71,311.09,311.09,322.3,278.65,322.3,268.24,268.24,238.18,200.88,192.05,219.13,158.72,108.03,121.52,121.52,25.4,0.0,0.0,9.92,35.81,35.81,22.32,32.14,67.06,114.68,143.25,77.77,83.43,89.28,166.76,128.56,135.81,166.76,150.88,150.88,143.25,143.25,150.88,158.72,166.76,166.76,183.42,219.13,258.02,393.73,699.96,603.53,357.12,35.81,NaN
NaN,NaN,NaN,NaN,128.56,289.27,322.3,322.3,289.27,345.32,357.12,458.7,393.73,393.73,432.12,393.73,445.31,357.12,419.12,445.31,432.12,445.31,406.32,333.71,278.65,209.91,200.88,209.91,209.91,228.56,238.18,200.88,278.65,258.02,228.56,228.56,289.27,248.0,219.13,209.91,174.99,174.99,150.88,166.76,135.81,128.56,77.77,25.4,0.0,0.0,22.32,57.14,28.67,0.89,32.14,77.77,135.81,183.42,143.25,77.77,89.28,135.81,158.72,128.56,135.81,135.81,135.81,128.56,128.56,135.81,150.88,150.88,158.72,192.05,268.24,432.12,528.64,992.0,588.16,192.05,43.75,NaN
NaN,NaN,NaN,NaN,77.77,268.24,289.27,289.27,333.71,333.71,322.3,432.12,472.29,406.32,406.32,393.73,393.73,357.12,357.12,406.32,445.31,406.32,333.71,289.27,200.88,200.88,209.91,219.13,228.56,228.56,219.13,200.88,192.05,183.42,150.88,174.99,200.88,183.42,219.13,183.42,192.05,174.99,158.72,150.88,219.13,192.05,101.58,89.28,32.14,89.28,62.0,95.33,121.52,57.14,25.4,83.43,143.25,183.42,95.33,77.77,143.25,158.72,108.03,108.03,114.68,114.68,114.68,114.68,121.52,150.88,135.81,143.25,166.76,200.88,419.12,381.33,650.85,1093.68,406.32,108.03,35.81,NaN
NaN,NaN,NaN,NaN,108.03,300.08,311.09,311.09,311.09,369.12,445.31,458.7,445.31,486.08,419.12,445.31,406.32,393.73,393.73,333.71,357.12,333.71,278.65,200.88,219.13,219.13,228.56,228.56,219.13,209.91,200.88,183.42,166.76,158.72,128.56,121.52,101.58,200.88,166.76,200.88,192.05,183.42,166.76,166.76,174.99,158.72,108.03,114.68,43.75,83.43,128.56,289.27,543.22,32.14,25.4,57.14,77.77,121.52,95.33,114.68,150.88,128.56,95.33,95.33,101.58,101.58,128.56,121.52,121.52,121.52,128.56,150.88,174.99,209.91,895.28,699.96,733.68,1289.21,1114.61,716.72,NaN,NaN
NaN,NaN,NaN,NaN,67.06,209.91,300.08,268.24,333.71,381.33,322.3,419.12,357.12,393.73,445.31,458.7,345.32,393.73,333.71,333.71,300.08,289.27,209.91,200.88,192.05,192.05,183.42,192.05,192.05,183.42,158.72,158.72,150.88,135.81,128.56,101.58,89.28,83.43,158.72,166.76,158.72,150.88,114.68,143.25,135.81,143.25,128.56,114.68,121.52,32.14,166.76,667.02,278.65,0.0,25.4,57.14,89.28,150.88,174.99,200.88,183.42,89.28,83.43,89.28,114.68,158.72,150.88,166.76,135.81,143.25,150.88,209.91,300.08,381.33,300.08,406.32,933.37,1052.41,419.12,101.58,NaN,NaN
NaN,NaN,NaN,NaN,NaN,48.01,289.27,228.56,278.65,322.3,322.3,369.12,357.12,381.33,406.32,458.7,419.12,289.27,311.09,300.08,268.24,219.13,174.99,174.99,166.76,150.88,150.88,158.72,158.72,150.88,143.25,128.56,121.52,101.58,83.43,72.32,57.14,62.0,52.48,121.52,108.03,135.81,128.56,192.05,166.76,121.52,128.56,174.99,83.43,43.75,62.0,528.64,108.03,43.75,43.75,62.0,158.72,209.91,183.42,228.56,95.33,83.43,83.43,108.03,238.18,228.56,238.18,238.18,158.72,166.76,200.88,278.65,572.98,472.29,300.08,528.64,768.21,1222.25,634.88,95.33,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,238.18,192.05,300.08,258.02,300.08,381.33,445.31,406.32,419.12,406.32,322.3,300.08,345.32,333.71,289.27,183.42,158.72,150.88,135.81,121.52,114.68,108.03,108.03,89.28,95.33,4.86,NaN,NaN,NaN,NaN,NaN,NaN,28.67,35.81,83.43,114.68,150.88,128.56,150.88,158.72,121.52,101.58,83.43,39.68,166.76,528.64,200.88,128.56,143.25,121.52,268.24,248.0,121.52,192.05,72.32,121.52,83.43,200.88,158.72,200.88,300.08,238.18,174.99,192.05,219.13,300.08,381.33,634.88,528.64,667.02,857.98,558.0,166.76,16.76,NaN,NaN
NaN,NaN,NaN,NaN,NaN,2.48,311.09,268.24,228.56,300.08,311.09,369.12,369.12,406.32,345.32,311.09,393.73,289.27,322.3,333.71,248.0,174.99,150.88,128.56,114.68,83.43,NaN,14.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.14,101.58,238.18,192.05,135.81,114.68,192.05,28.67,238.18,500.07,248.0,289.27,322.3,219.13,219.13,128.56,67.06,62.0,67.06,77.77,89.28,121.52,135.81,248.0,300.08,311.09,200.88,209.91,238.18,345.32,458.7,486.08,311.09,200.88,406.32,289.27,158.72,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,8.04,311.09,258.02,333.71,322.3,300.08,300.08,393.73,357.12,345.32,289.27,248.0,258.02,322.3,258.02,183.42,150.88,128.56,101.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.0,95.33,121.52,192.05,192.05,200.88,108.03,89.28,300.08,472.29,419.12,248.0,228.56,128.56,89.28,57.14,57.14,67.06,72.32,89.28,95.33,95.33,150.88,183.42,248.0,209.91,268.24,289.27,300.08,445.31,445.31,716.72,876.53,345.32,278.65,4.86,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,9.92,268.24,289.27,300.08,300.08,357.12,300.08,322.3,322.3,357.12,268.24,209.91,200.88,183.42,219.13,143.25,143.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.06,83.43,192.05,289.27,135.81,NaN,268.24,588.16,300.08,121.52,101.58,83.43,52.48,48.01,67.06,67.06,72.32,77.77,89.28,95.33,108.03,128.56,166.76,200.88,209.91,219.13,345.32,458.7,803.52,876.53,895.28,268.24,258.02,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,48.01,158.72,268.24,258.02,311.09,300.08,322.3,289.27,268.24,219.13,77.77,62.0,32.14,57.14,89.28,83.43,89.28,6.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.68,67.06,83.43,89.28,NaN,NaN,108.03,419.12,192.05,57.14,52.48,57.14,48.01,48.01,43.75,101.58,77.77,67.06,72.32,83.43,101.58,121.52,289.27,268.24,248.0,219.13,345.32,369.12,857.98,1052.41,683.39,39.68,83.43,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,12.0,95.33,228.56,228.56,248.0,258.02,209.91,121.52,67.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.77,39.68,NaN,NaN,150.88,8.04,228.56,238.18,35.81,57.14,28.67,48.01,48.01,48.01,72.32,62.0,67.06,72.32,83.43,95.33,108.03,128.56,183.42,268.24,238.18,432.12,500.07,699.96,857.98,406.32,278.65,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,67.06,135.81,150.88,128.56,108.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.77,NaN,NaN,NaN,77.77,NaN,209.91,143.25,57.14,77.77,52.48,39.68,52.48,52.48,67.06,57.14,62.0,72.32,83.43,95.33,108.03,128.56,150.88,228.56,289.27,381.33,572.98,603.53,667.02,472.29,52.48,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,289.27,9.92,25.4,83.43,95.33,57.14,67.06,77.77,57.14,67.06,67.06,72.32,83.43,95.33,101.58,114.68,166.76,248.0,268.24,300.08,839.63,667.02,634.88,381.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,183.42,150.88,52.48,NaN,NaN,1.59,48.01,67.06,114.68,121.52,95.33,83.43,89.28,83.43,83.43,83.43,89.28,101.58,114.68,128.56,192.05,333.71,486.08,1178.6,1357.95,895.28,588.16,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.04,25.4,77.77,121.52,135.81,114.68,108.03,121.52,121.52,95.33,101.58,101.58,135.81,192.05,419.12,289.27,634.88,1135.74,1114.61,876.53,357.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.67,89.28,128.56,150.88,128.56,150.88,289.27,209.91,248.0,209.91,128.56,458.7,588.16,914.23,895.28,857.98,1334.84,588.16,876.53,114.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,52.48,143.25,228.56,228.56,258.02,619.11,333.71,486.08,514.25,333.71,248.0,528.64,1244.37,1032.08,472.29,683.39,650.85,514.25,192.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.14,48.01,158.72,200.88,209.91,238.18,369.12,406.32,72.32,108.03,419.12,1178.6,345.32,183.42,72.32,57.14,52.48,39.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.81,101.58,143.25,121.52,77.77,0.89,NaN,89.28,248.0,158.72,25.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
